Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.42534446917261565,0.5706211433109138,0.8847073971642554,0.815613808398453,0.28211532795043853,0.38703681415667585
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.4260128870341875,0.5876849580471174,0.8755495112492667,0.814773056544738,0.29980651608940884,0.39076061878707263
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.42750854061420723,0.585132137968706,0.8779799318872712,0.8152935564296735,0.29437167167351524,0.38893553674376696
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.427294103336011,0.5897605836758034,0.8750352372898144,0.8152839964063708,0.3018123689384557,0.390887942150743
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4282132217491903,0.5874589162754529,0.8769780500255232,0.815158721657832,0.2976070025394353,0.38989653391229756
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42606919585367936,0.596790415519009,0.8709019984305121,0.814659247552243,0.31254518368506706,0.39368726541000626
Logistic Regression with both regularization,"[0.05, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42802762393690125,0.5850421795202635,0.8780561206220048,0.8150603625149669,0.29730506173044496,0.3904846594528788
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.42647042226635606,0.5828208144478726,0.8788941967040754,0.8156984884318392,0.293860192465139,0.3896114321131334
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.4261406051096031,0.5795615541726251,0.8806503470396868,0.8153803079075397,0.2862903497715854,0.3877334704360795
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4271003833555416,0.583464504128485,0.87919895164301,0.8158437993457816,0.29196613139936073,0.3887729417195276
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4281954310774389,0.5850540972517312,0.8784713492263033,0.8153344032388956,0.29161223600392555,0.3887333302459795
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.4279151045553369,0.5785374270538871,0.8810236718398817,0.8149307127075159,0.2915000541144228,0.3896232024454138
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.42684530429343187,0.5852295961259444,0.877294233274668,0.8149191431992748,0.2921032735637004,0.38847217959876784
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.42838578094419977,0.5951746804872241,0.8729971886356883,0.8149003148145898,0.30624942776078984,0.3922386850395821
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.42814362814679213,0.589542155436373,0.8751457109551781,0.814463917076874,0.30040642787074484,0.39072647463627436
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4250823820616474,0.5954305588507901,0.8721514936801444,0.8151442239680718,0.3083540398214489,0.39292729352764516
Logistic Regression with both regularization,"[0.05, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42719383054955307,0.5848061109389078,0.8784142076752532,0.815174692946718,0.2978214869019336,0.39020959899851987
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4273547768283725,0.5852658477857889,0.8777399373728599,0.8152007941665945,0.2905023000222284,0.38898088949817006
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42747578904887096,0.5753445230953974,0.883252192330842,0.8158413858426999,0.2834183788471023,0.38729023099057924
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4284103234322496,0.5875841421899656,0.8778199355443305,0.8162436901465306,0.2933633098635668,0.38819724442254316
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4271143208239056,0.5740009014123246,0.8828864864041203,0.81523234702005,0.2852823383958493,0.3887339406036771
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42712214144527527,0.5894180815254018,0.8759952153474586,0.8156196837806767,0.29837846832362996,0.39028501585029524
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4278916294651858,0.5805279155135014,0.8806884414070536,0.8155346839088423,0.2913544895377815,0.38906174923018244
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4272852062684935,0.5827554376739098,0.8794465650308946,0.8155429505337447,0.2944995021498564,0.3902315496748369
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4263959106253967,0.5774809695767105,0.8814046155135502,0.8153452773014832,0.2926114102396863,0.3904133277308361
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.4256079805756321,0.597201905816973,0.87046772264253,0.8145446828442123,0.30588229414836804,0.39210962547028755
Logistic Regression with both regularization,"[0.01, 0.5, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42618639787736917,0.5816843180866768,0.8783494472507295,0.8144574446203959,0.301453738275346,0.39257073677718307
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4299454530054853,0.5831175339903175,0.8797894143371962,0.815630959276629,0.28865362556504215,0.3880043083446952
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42666881576808624,0.575335641080922,0.8822236444119372,0.8150204107277402,0.2851891861331004,0.38788067069255616
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4287332002893944,0.5865057778693946,0.8782008792179988,0.8159381137697475,0.29428235295112154,0.38884506328474866
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.4280280733488387,0.5869000841224511,0.8776485108911797,0.8155794953053825,0.2920035811869801,0.38794089687144884
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42632551835352106,0.5875917475536442,0.8768561480499494,0.8155321746307697,0.2963213597871646,0.38936569353736833
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.42800359058789095,0.588551096789779,0.8773628031359283,0.8157822667387427,0.2932094754318663,0.38873694259704167
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4272472062329939,0.5920613350567042,0.8737933609136553,0.8148507849564037,0.3013101237839954,0.39096753655766264
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4275756063916492,0.5831529558639165,0.879115144034803,0.8154691172738143,0.29488111958416535,0.3898612522827361
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42573637732244923,0.5879512748725938,0.8763685401476536,0.8151224800885332,0.29807485777369147,0.3906797679624395
Logistic Regression with both regularization,"[0.01, 0.1, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42631128619659925,0.584890272031182,0.8774428013073986,0.81494382400564,0.3015826707415843,0.3922736503480251
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.42742615777030907,0.5820501717343524,0.8793284724920573,0.8152885491975267,0.28994789750081246,0.3883798224195953
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.42787591855702606,0.584249723958352,0.8788446740264985,0.8155447927443932,0.2864759696977019,0.3865281148155375
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4286340755302092,0.5874158543574332,0.8774389918706619,0.8156257563143713,0.29467069069173474,0.38830169283934035
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.42538004122868583,0.5705636116884208,0.884734063221412,0.8156192599737017,0.2820269652441022,0.38702680786365
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42601145909912225,0.5876592593727952,0.87556855843295,0.8147838744035472,0.2997397235740435,0.39074403395330126
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4275201124734567,0.5850855927140307,0.8780065979444279,0.8152881804367267,0.29429836418325633,0.38892093447114534
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4273474771073323,0.5897102731440431,0.8750619033469711,0.8152758613643026,0.3017454975471863,0.39087223496735773
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.42816296963607464,0.5873918075956813,0.87700471608268,0.8151532126188968,0.29753739964458065,0.3898808238877372
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42607589392706974,0.5967289042592481,0.8709362833611424,0.8146484871571201,0.3124877632889345,0.39366900440717756
Logistic Regression with both regularization,"[0.01, 0.05, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.42791869067233845,0.5849941728307771,0.8780523111852682,0.8150621520954074,0.29723647429911126,0.3904686349124738
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 2), 0.5]",train_data_curated.npy,0.4264553006804899,0.5828256213312576,0.8789170533244954,0.815709338130331,0.2937881851597286,0.3895955122677312
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 2, (3, 3), 0.5]",train_data_curated.npy,0.4260998423220003,0.579423683979747,0.8806732036601068,0.8153533446013531,0.28620380524137135,0.38772303195846763
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 2), 0.5]",train_data_curated.npy,0.4271351541025636,0.5834652435810136,0.8792256177001669,0.8158600527331169,0.2918907372571953,0.38875886026568
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 3, (3, 3), 0.5]",train_data_curated.npy,0.42810921676774866,0.584957888170618,0.8784789680997768,0.8153218243993837,0.2915358143932173,0.38871939553498785
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 2), 0.5]",train_data_curated.npy,0.42787228411257905,0.5784950840505182,0.8810351001500917,0.814930771725122,0.2914268089560738,0.38960906704051657
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 4, (3, 3), 0.5]",train_data_curated.npy,0.4268499312464685,0.5852428626564002,0.877317089895088,0.8149443280562219,0.29202607581263246,0.38845925490512
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 2), 0.5]",train_data_curated.npy,0.4283442344152218,0.5951074106999643,0.8730162358193718,0.8148921661835599,0.30618736428287546,0.39222188662051316
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 5, (3, 3), 0.5]",train_data_curated.npy,0.4281458055701117,0.5895480109973378,0.8751761864490716,0.8144837370720751,0.30033887505461787,0.3907103684231579
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 2), 0.5]",train_data_curated.npy,0.42507982319691634,0.5954056453102946,0.872170540863828,0.8151469083387326,0.3082934410888523,0.392909592247677
Logistic Regression with both regularization,"[0.01, 0.01, 1000, 0.05, 1028, False, True, 6, (3, 3), 0.5]",train_data_curated.npy,0.427218632922413,0.5847507317190013,0.8784370642956733,0.8151711500230682,0.2977537896304277,0.3901935065582655
Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss
Model,Params,Data,Test F1,Train F1,Test Accuracy,Train Accuracy,Test Loss,Train Loss
Logistic Regression with both regularization,"[0.5, 0.5, 1, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_full.npy,0.3127425911589521,0.5838734490636064,0.6825901122260062,0.7076179197949514,0.6510450163192999,0.6410916585350132
Logistic Regression with both regularization,"[0.5, 0.5, 1, 0.05, 1028, False, False, 2, (3, 2), 0.5]",train_data_curated.npy,0.3229906760387219,0.5864745215999487,0.7095380677013097,0.7228829743812203,0.6789320486519697,0.678464134812519
